mint,name,symbol,price_usd,price_native,fdv,market_cap,liquidity_usd,liquidity_base,liquidity_quote,volume_5m,volume_1h,volume_6h,volume_24h,txns_5m_buys,txns_5m_sells,txns_1h_buys,txns_1h_sells,txns_6h_buys,txns_6h_sells,txns_24h_buys,txns_24h_sells,price_change_5m,price_change_1h,price_change_6h,price_change_24h,dex_id,pair_address,pair_created_at,pair_age_hours,has_website,has_twitter,has_telegram,has_discord,social_count,mint_authority_exists,freeze_authority_exists,supply,decimals,buy_sell_ratio_1h,buy_sell_ratio_24h,liquidity_to_mcap_ratio,volume_to_liquidity_ratio,txns_total_24h,parsed_at,is_rug,rug_signal
7ZAQzQT9GnmPp15ikZH6yoYx2EkeyH2vSNjvTUmapump,Claude Tengu,TENGU,0.000008784,0.0000001087,8784.96,8784.96,0.0,0,0,2161.16,21999.64,21999.64,21999.64,22,19,298,224,298,224,298,224,-1.13,187,187,187,pumpfun,9hnuLmFTafe5eddsPiJhT9mk1CczjKwz259HEo7nVUg8,1774954298000,0.5,0,0,0,0,0,0,0,999999999999999,6,1.33,1.33,0.0,0,522,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
575b2Jaq4Qn2vjeoSY1oA5Gf5d7aojnUbwVaRjZApump,The Low Cortisol Lifestyle,Lifestyle,0.000007192,0.00000008914,7192.07,7192.07,0.0,0,0,53.31,621.03,18017.91,203152.35,1,2,11,11,322,408,2819,2293,-0.54,6.87,-55.55,157,pumpfun,GxvJALT81zyYNyaBEsehTztYPndFrniySnuhtQ1rdy2,1774903864000,14.5,0,1,0,0,1,0,0,999998712472254,6,1.0,1.229,0.0,0,5112,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
8mvyZGKDdnyaVvSfdiKsbNz9sEQVgZr7Ta1E63HApump,Umamusume,uma,0.000007787,0.00000009689,7787.7,7787.7,0.0,0,0,0,539.01,8427.44,93413.13,0,0,4,8,90,88,1011,822,0,-0.78,8.23,211,pumpfun,B6RRr7WiA22iWbp5zNQAvfsNLVnPaPEb6dVFLcu4DUHB,1774914964000,11.4,0,1,0,0,1,0,0,999997905325881,6,0.5,1.23,0.0,0,1833,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
Aazg7kkL7HKL5mcfzX4eLGei2Uz7FRpFeKcJnieApump,抖音爆火歪鼻小猫,歪鼻巴卜,0.000003152,0.00000003848,3152.17,3152.17,0.0,0,0,0,0,5285.24,111403.0,0,0,0,0,52,81,1808,1313,0,0,-42.47,11.52,pumpfun,BerNtxMSS3zhpfwphEJtRnGaQus53rEpBMXJodYGsLJx,1774927487000,8.0,0,0,0,0,0,0,0,999845651925205,6,0.0,1.377,0.0,0,3121,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
9RLU3MRiFzQHTSUJ3beHPRRSyhP116m7kzXEizEBpump,Kumamon,くまモン,0.000003123,0.00000003871,3123.72,3123.72,0.0,0,0,340.93,2063.07,2527.16,2527.16,17,4,118,40,131,45,131,45,12.53,35,35.55,35.55,pumpfun,87gZ7yTEZok8LMsi6QneQBQ9F7qiHfcb2WXpLhGJ8Erz,1774951859000,1.2,0,0,0,0,0,0,0,1000000000000000,6,2.95,2.911,0.0,0,176,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
BHJQANQmHVyG2BC3qQtqMyP51qU9zufAdqaA6Ribpump,Chicky,Chicky,0.000004599,0.00000005717,4599.99,4599.99,0.0,0,0,8.12,1459.16,27353.75,56337.22,0,1,18,20,453,265,790,556,-0.35,1.96,56.37,84.22,pumpfun,Hrxj1EizqH5SnbY6jfgXMr3TDhZig4uKtoZBRUzvSqCJ,1773916541000,288.8,0,0,0,0,0,0,0,999989694157568,6,0.9,1.421,0.0,0,1346,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
2A8nu7k4afJTjZz8xJmGkLzxoEz7rnnUjqoCMfeBpump,Fingers Crossed,FingersX,0.000003026,0.00000003750,3026.53,3026.53,0.0,0,0,0,26.53,652.43,49217.79,0,0,1,3,15,19,952,704,0,-2.05,-11.32,27.51,pumpfun,7xiVmPwmGVVG4nqdkfpZicSN6up6P7T4tcj15p9EikDg,1774922727000,9.3,0,0,0,0,0,0,0,999999320209905,6,0.333,1.352,0.0,0,1656,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
H1wAH2ZtN4mL5nQEZrG77irmqW6YGdwddyWfpg7Bpump,ANIMEFICATION,ANIME,0.000003658,0.00000004548,3658.52,3658.52,0.0,0,0,47.09,311.07,3012.53,21507.38,0,1,3,3,12,29,225,242,-3.11,4.58,-46.38,-72.23,pumpfun,8piGBobLuQ8eVPtVxx5QvPwAYuQCP5BwGRid8Rtrugme,1743013677000,8872.9,0,0,0,0,0,0,0,999973969471310,6,1.0,0.93,0.0,0,467,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
Chn6CCntE9j4jrKBrCBa7bsL4KeHVZiLmKeWZxqbpump,Q-DAY,Q-DAY,0.000003259,0.00000004057,3259.93,3259.93,0.0,0,0,0,834.37,14354.65,14354.65,0,0,22,5,143,120,143,120,0,41.47,17.18,17.18,pumpfun,AVQpfQ1H2QtnowjAbqR3FAVqwbKT3eatzh6pSyWkE8W8,1774947183000,2.5,0,0,0,0,0,0,0,1000000000000000,6,4.4,1.192,0.0,0,263,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
22FXcMBmZegyATTow7GrpQ1Vd4W21Na7KSeAtPABpump,Fanduel,$fndl,0.00002498,0.0000003034,24980.56,24980.56,0.0,0,0,0,0,152.5,748.89,0,0,0,0,1,2,15,31,0,0,-0.2,-5.26,pumpfun,3VNzhpbpMvvMwPTHEs85yqyoczcixuzsrUjxBsMvebMx,1774782430000,48.3,0,0,0,0,0,0,0,999999987131082,6,0.0,0.484,0.0,0,46,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
2LGjVZVHdanE15Jqyei2XReGK8dWW5gfad9A6bVbpump,The Chud Chin,Chin,0.000006629,0.00000008057,6629.62,6629.62,0.0,0,0,0,0,237.64,8285.9,0,0,0,0,2,4,49,75,0,0,-2.15,-59.4,pumpfun,DH39WT9WT3Kmo2sy7Ef4dD1fLvUxLHvLCputafYGiqdQ,1774612096000,95.6,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.653,0.0,0,124,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
57ykx19AKERWya8uPB6yGWJFAazJAMMMyononTSBpump,Human Consciousness,Human,0.000002615,0.00000003238,2615.61,2615.61,0.0,0,0,184.82,184.82,184.82,184.82,4,0,4,0,4,0,4,0,5.19,5.19,5.19,5.19,pumpfun,369vKfAXYFUbtpLJ2DGnvBQCfKoqidCQSCv1vGLeYmnC,1774955790000,0.1,0,0,0,0,0,0,0,1000000000000000,6,4.0,4.0,0.0,0,4,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
2MnSbfcnwt3PQSmCcbaSQrzs5BEwjkHSFuPz2TRbpump,Clankerblox,CLOX,0.00001178,0.0000001425,11789.86,11789.86,0.0,0,0,0,0,0,27.32,0,0,0,0,0,0,0,1,0,0,0,0,pumpfun,EU23XHufe99ESiPZLG1AqXcJWsodVB3wNzYS6grnx3jE,1771360007000,998.9,1,1,1,0,3,0,0,999999552551434,6,0.0,0.0,0.0,0,1,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
GZKqxa9u4kBzbEdsN3NacB6RcVuYeVXVRMHDuK1Rpump,CaptainPump,CPUMP,0.000002363,0.00000002802,2363.85,2363.85,0.0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,pumpfun,DdD4Sfc6d4AfGb2w4M7afD7N7UzLJL9xWX6KTkn3ZHTb,1757936769000,4727.6,0,0,0,0,0,0,0,999986003028617,6,0.0,0.0,0.0,0,1,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
4iRRpnAnY4kYsG2WR2pEbAGHGwdbQvhtFzzfodZCpump,Q Signals,Q,0.00001387,0.0000001720,13872.25,13872.25,0.0,0,0,513.69,676.88,1456.26,36867.23,3,0,4,2,10,9,392,295,19.78,13.61,5.65,479,pumpfun,7pz6zVGRRjgA8yBMX36oS4gx3jr7miWc9wktdth4DceD,1774788801000,46.5,1,1,0,0,2,0,0,999464823436163,6,2.0,1.329,0.0,0,687,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
CQJ3yxLCND48QhRx5bsbfW6VT5LP8T63VtVyoxkcpump,Dictator Mbappe,Mbappe,0.000006417,0.00000007944,6417.67,6417.67,0.0,0,0,39.39,332.93,1088.27,4835.99,3,1,6,3,22,9,58,38,2.29,8.35,23.87,34.85,pumpfun,8oQVAhFwwHzztUVFBCpAg4woJNY3NQqKLduEVcswU2g9,1774478041000,132.8,0,0,0,0,0,0,0,999999388044714,6,2.0,1.526,0.0,0,96,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
95wnRZVE5JCApLrXPDCWLJ8jTssKU8Br5gJUyhicpump,Machina,MACHINA,0.000009900,0.0000001226,9900.05,9900.05,0.0,0,0,9.83,126.18,1050.24,22740.55,0,1,6,3,28,24,278,224,-0.1,1.63,5.47,293,pumpfun,GaBGM8NTzZeTUguFXqqVettvkdGXFEJ7oPADakK9CQEc,1774884920000,19.8,1,1,0,0,2,0,0,1000000000000000,6,2.0,1.241,0.0,0,502,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
HFjBDK2C5QzRdg6iLw29VSW2Vx3xYD65t3nAkVicpump,Official Simpsons Project,OSP,0.000004508,0.00000005591,4508.5,4508.5,0.0,0,0,105.93,105.93,235.32,235.32,0,1,0,1,0,2,0,2,-8.58,-8.58,-8.58,-8.58,pumpfun,E3KWhWiPPdQgLesNBUuvpeuxu4grUUKvaQcrBz7qf4XH,1774081751000,242.9,0,0,0,0,0,0,0,1000000000000000,6,0.0,0.0,0.0,0,2,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
2Xg3hox8cHL1JVcwLfFNzPfWzCAjKXPtGU5Xc6Wcpump,japanese coin,コイン,0.000003037,0.00000003638,3037.85,3037.85,0.0,0,0,0,0,8.37,64579.31,0,0,0,0,1,2,671,608,0,0,-0.09,11.44,pumpfun,H6YQD9wMZRYdEPQfWFFXjmm7DhWpS9C7Nn9wXZ3weBEt,1774719250000,65.8,0,1,0,0,1,0,0,999698148701309,6,0.0,1.104,0.0,0,1279,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
CiYZRFabxZow8uN6dfeRKCeH75hjHsp4pEX9AmZdpump,Pink Moon,PinkMoon,0.000009685,0.0000001199,9685.05,9685.05,0.0,0,0,277.98,3944.75,89360.56,89360.56,8,1,65,44,1695,1175,1695,1175,12.42,-19.54,174,174,pumpfun,YCFccMUapHtxnrc6YGaN91K89KkzhZbwkLxvTyQunUM,1774936285000,5.5,0,1,0,0,1,0,0,999955999553201,6,1.477,1.443,0.0,0,2870,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
CLGdZqtyxjdSUsPkPLFPErT86wP9gc4RP49eznmdpump,The Renoir Heist,Renoir,0.000004916,0.00000006093,4916.15,4916.15,0.0,0,0,0.21,763.13,9098.92,166384.9,0,1,8,14,101,143,2254,1792,0.32,-1.96,-43.71,67.91,pumpfun,6SVwQyMBjPPxXPycireTxYygxzgaW59VJYbjkHaNENdb,1774883882000,20.1,0,1,0,0,1,0,0,999968568860593,6,0.571,1.258,0.0,0,4046,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
3Z7RkBDM6vgo7fVECs5FatinMKQkA1jvrUE4yXzDpump,Quantum Money,Qmoney,0.000003274,0.00000004054,3274.99,3274.99,0.0,0,0,247.77,1672.45,1672.45,1672.45,6,1,25,15,25,15,25,15,16.9,35.96,35.96,35.96,pumpfun,3Z3NFxBBwLLLezYgWUTydJh6h5vap8cHMe62C3VwEPuY,1735300733000,11015.4,0,0,0,0,0,0,0,1000000000000000,6,1.667,1.667,0.0,0,40,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
AowhUv8r6MsHWnQYvCj1kSKUARBTNK5vmA1QykXDpump,张雪机车,张雪机车,0.000003259,0.00000004034,3259.01,3259.01,0.0,0,0,318.7,318.7,672.02,6184.61,5,2,5,2,6,7,50,43,13.64,13.64,-6.79,-25.63,pumpfun,4ZGm2Bku39dGUvbdpKjcbGSPgSXydDCnhGhLUiyfRZJJ,1774783427000,48.0,0,0,0,0,0,0,0,999999998483400,6,2.5,1.163,0.0,0,93,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
DRhDZCkZhVfvnsJTPF7JRGJC4e8vfetsb7gmuYADpump,Bitcoin ETF,MSBT,0.000005679,0.00000007038,5679.22,5679.22,0.0,0,0,71.39,71.39,255.47,1383.0,0,1,0,1,2,2,17,4,-6.26,-6.26,-7.18,30.33,pumpfun,5Ru59UXbvKcfum8NYQ1zGh2HvgVLJeZ8LtnQR1kZ9dWP,1773936138000,283.3,0,0,0,0,0,0,0,1000000000000000,6,0.0,4.25,0.0,0,21,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
BmQDpiyV8ZZ25RafvFN69CViU7jEd2MRr4Ze18sdpump,Tesla Optimus,OPTIMUS,0.000006657,0.00000008253,6657.17,6657.17,0.0,0,0,39.46,1443.98,14743.99,17943.97,0,2,9,18,177,112,227,138,-1.62,-31.16,20.27,86.37,pumpfun,95CytWbEUyK17jaiaooQtof3pnpwtzwjAhsMBUcoafEZ,0,0,0,0,0,0,0,0,0,999999199601953,6,0.5,1.645,0.0,0,365,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
Ex4ryAx2zqLGLseh77h3cgZWW1ybspnkxYDgaG6Dpump,かげ,kage,0.000002940,0.00000003651,2940.24,2940.24,0.0,0,0,0,128.89,76236.69,76236.69,0,0,0,5,979,805,979,805,0,-8.87,23.86,23.86,pumpfun,5FbW9D2L41XgacSnKAkk7DcaapoMdKSsYUjovD7rjJQK,1774939857000,4.5,0,0,0,0,0,0,0,999999696804781,6,0.0,1.216,0.0,0,1784,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
ARxWyr3sR3nzXq5dXpqj12nH3P5xXK4p6SBtwUwdpump,Broken Childhood,CHILDHOOD,0.000003860,0.00000004783,3860.99,3860.99,0.0,0,0,0,7.79,1801.97,60224.55,0,0,0,1,16,29,698,543,0,-2.07,-24.56,-38.06,pumpfun,EMLHWMnMzEDCn39Y5GiDmwzYRmBLuM2Hr2R8PzHt4tWK,1774884879000,19.8,0,1,0,0,1,0,0,999893320829104,6,0.0,1.285,0.0,0,1241,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
6jm6cSwCif3HHLtK6cfj9wgMdUJrLKLzvEhGcHMJpump,SafePump,SAFEPUMP,0.00001009,0.0000001251,10097.3,10097.3,0.0,0,0,1338.87,9508.83,16942.45,16942.45,49,7,244,104,405,179,405,179,25.48,48.77,226,226,pumpfun,59rGGJ27rNyUVtP4y2XJskrnLQqatSMnKrSQDAUBRXwk,1774950489000,1.6,1,1,0,0,2,0,0,995223946453394,6,2.346,2.263,0.0,0,584,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
4hpE2zJSstjjZoUhHtzxf9TxCeF2A6zuVZ3BUDmepump,Claude Dreams,Dreams,0.000003543,0.00000004387,3543.47,3543.47,0.0,0,0,1740.52,1740.52,1740.52,1740.52,52,18,52,18,52,18,52,18,37.89,37.89,37.89,37.89,pumpfun,C4T27zmRaPcvVa7iBt8KZUi6WVnj72oh5CtXto8o7hwW,1774955775000,0.1,0,0,0,0,0,0,0,1000000000000000,6,2.889,2.889,0.0,0,70,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
EG5HjF54gBaXTbF3xYPFJguMEHuLtHoyScKh4jUEpump,Q,Q,0.000003324,0.00000004116,3324.97,3324.97,0.0,0,0,438.25,13482.38,139281.37,139281.37,6,5,185,146,2418,1481,2418,1481,-4.84,-37.5,34.07,34.07,pumpfun,4go4svtD7HP7s2c5T3213s2S8Xw2Q7pv4wKb8LCEKWf5,1774943234000,3.6,0,1,0,0,1,0,0,999988823298149,6,1.267,1.633,0.0,0,3899,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
5TQoLZR5eGsSpv1vuwLRgPutrwhqLKxe3hmssmMepump,Google Quantum Al,QAI,0.000004686,0.00000005811,4686.96,4686.96,0.0,0,0,193.88,16998.16,16998.16,16998.16,6,2,252,165,252,165,252,165,-1.71,107,107,107,pumpfun,HVMdbKYT1o8XNQhCqidGRytHysxtBpGdAPdegEY7vV3y,0,0,0,0,0,0,0,0,0,999999999999999,6,1.527,1.527,0.0,0,417,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
EejusjadT4g197pxG4eyTnjgP5V6cuFjRJ6BwHfepump,ジドリイースター,OpenEGG,0.000008240,0.0000001023,8240.2,8240.2,0.0,0,0,5.63,1237.07,5715.8,54296.35,1,0,14,19,82,85,829,631,0.46,-10.05,-30.04,249,pumpfun,8v53de5UgToe8gvFpF9KaKBbF8m4s2WfK5DaRmCuKvww,1774917800000,10.7,1,1,0,0,2,0,0,1000000000000000,6,0.737,1.314,0.0,0,1460,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
9dWztgMpmafKao3LsHfzMUiPeycWdPjL7y4i2j3epump,COMPETITIONS,PVP,0.000002975,0.00000003687,2975.34,2975.34,0.0,0,0,122.9,124.48,139.99,744.74,0,2,1,3,2,4,5,9,-8.33,-8.44,-10.29,-22.94,pumpfun,AR1p2DvLzDGNUNM4bsVR1odTtYhJ8rUY96b9SRaB1vXE,1774271260000,190.2,0,0,0,0,0,0,0,999999999999960,6,0.333,0.556,0.0,0,14,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
3mh4ChpZFLQd2qHcfapyKn8gG3o8hp42Mu3ABx5Epump,ポケモン,Pokémon,0.00001226,0.0000001525,12261.23,12261.23,0.0,0,0,0,4000.82,40410.97,45907.47,0,0,28,24,509,290,612,349,0,15.76,184,425,pumpfun,DfWk3FKLkFP7SL1S2eFdrSbnJ7kdVYzwTPhNpepXPnwM,1757031024000,4979.2,0,0,0,0,0,0,0,999999999643836,6,1.167,1.754,0.0,0,961,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
HoKQAKxHnmqVAawV8WDvjMqHQSbSysdzXz982Fepump,GO ATC,GO ATC,0.00002512,0.0000003009,25123.24,25123.24,0.0,0,0,0,0,27.91,198.81,0,0,0,0,2,0,3,1,0,0,-0.11,-0.31,pumpfun,556sqcgpomqcCpn5TzvLS3qeYiFymV1tBG2QRH1tzjjZ,1753887351000,5852.4,0,0,0,0,0,0,0,999999998090692,6,0.0,3.0,0.0,0,4,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
2sbkqenVSEaqHhNrCukZ6P8CawmaQd7gnXgxtqbFpump,The Japanese Emperor Caterpillar,Emperor,0.000004482,0.00000005553,4482.51,4482.51,0.0,0,0,29.65,39.63,600.11,35083.68,0,1,0,3,9,20,614,469,-1.79,-3.34,-20.44,75.56,pumpfun,DnrCEtMdVuSE1QK1KSxsjBdmpRz8gR7NKX5JUiN7qajb,1774909764000,12.9,1,1,0,0,2,0,0,999987226252199,6,0.0,1.309,0.0,0,1083,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
U13w3sFE3z84wbZ5yAxgsbpYkbqj9udDnAxb8nfpump,跳跃不是罪过,禅者行脚,0.000005163,0.00000006402,5163.95,5163.95,0.0,0,0,9.41,179,14303.23,17450.07,0,1,2,2,149,159,219,220,-0.25,8.3,-24.36,63.61,pumpfun,Ej1NnT1kg9iPqhLnA53jWcF1HMJZEr2Tn7W6pDq4fvJw,1774673073000,78.6,0,0,0,0,0,0,0,998938460550949,6,1.0,0.995,0.0,0,439,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
C5Sf4CUaJKMdRA1mGSaA2AwjWafWkJqMykqMHLnfpump,The Wedding Horse,Gandalf,0.000006794,0.00000008450,6794.41,6794.41,0.0,0,0,10.12,896.01,1341.52,50481.58,0,1,4,12,11,15,620,550,-0.69,-19.19,-13.52,154,pumpfun,8QmHRJQEoHnotWqNd2AD8bmk6NdGjp4XcKwFuc2zryDP,1774887160000,19.2,1,1,0,0,2,0,0,999998503776257,6,0.333,1.127,0.0,0,1170,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
A2FY8zJy8a84GZ5eM3VDtGzuzfbxZ6aWfYVaRCrFpump,石号,IshiGo,0.000003458,0.00000004274,3458.36,3458.36,0.0,0,0,0,19.66,1526.56,105289.73,0,0,1,0,21,31,1177,965,0,1.54,1.17,40.95,pumpfun,7PdiXtoYDewjBzM1hTyGhWH7xchQF18mT8YWZcpPDnVR,1774896217000,16.6,1,1,0,0,2,0,0,999998690416534,6,1.0,1.22,0.0,0,2142,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
Hvyj1riDFiDYQL7TK3AJxEJjW1GB9oCR9yZetqKFpump,THE SHORE BETWEEN US,TSBU,0.000007468,0.00000009285,7468.42,7468.42,0.0,0,0,0,56.96,1280.72,35573.76,0,0,1,3,13,33,315,331,0,-1.54,-26.66,-14.45,pumpfun,94iZTwT4Bs7XEJs7e4MHmHa6BQUPrw6vLmnrvTmTnC1U,1774835730000,33.5,0,1,0,0,1,0,0,999999593767837,6,0.333,0.952,0.0,0,646,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
GtkxBJR5mceMJLP9F4JfyZRYc9kAitC9dJTdyebFpump,BA NANA,BANANA,0.00002544,0.0000003165,25449.22,25449.22,0.0,0,0,166.53,1065.34,7261.59,9913.07,3,0,9,3,76,31,98,38,4.16,-1.17,93.07,191,pumpfun,5C2EfsHgbVr15AHDzxqQFgTXogtU54BzVh6pqxMM6fMq,1774768168000,52.2,0,0,0,0,0,0,0,1000000000000000,6,3.0,2.579,0.0,0,136,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
2GfZt6wEujmMiS1GtJiB7zffbCwMCeHBbiQ7oDVFpump,ゴスな彼女,GothGF,0.000003289,0.00000004073,3289.13,3289.13,0.0,0,0,0,24.05,21987.65,21987.65,0,0,0,1,272,229,272,229,0,-3,16.52,16.52,pumpfun,D1hdJVDwqYrQbJv6hGUA9xqrordbF7oAh6q5oKqtdP5N,1774936465000,5.5,0,0,0,0,0,0,0,1000000000000000,6,0.0,1.188,0.0,0,501,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
7RorQap7xHUAkwQPs2gBmQQEpiVDYkJgdRPADgZgpump,NOVA INU,NOVA,0.000003166,0.00000003924,3166.22,3166.22,0.0,0,0,31.84,2310.8,2310.8,2310.8,0,2,69,34,69,34,69,34,-1.91,39.83,39.83,39.83,pumpfun,3pQP1a1F9UKGkVwDwYpSdiyscw4o8LRTS1L5niGEy27s,1774954565000,0.4,0,0,0,0,0,0,0,1000000000000000,6,2.029,2.029,0.0,0,103,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
4TD8uqLk4a2tEYkNWaemLoUW9YMb3N687zm8A7Wgpump,PIKI,PIKI,0.000003250,0.00000004032,3250.39,3250.39,0.0,0,0,11.82,1170.66,4543.44,53310.13,1,0,3,6,46,40,766,606,1.15,-29.37,0.85,14.57,pumpfun,unHANnYUFy7VePe3Tf23dqbR6EDhBLYVUBzvQQLoFNq,1774925041000,8.6,0,1,0,0,1,0,0,999977431078223,6,0.5,1.264,0.0,0,1372,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
4erwazisLzfbcw4ei34Es1YrqbzZR28HtrBouTdGpump,KAIROS,KAIROS,0.000003556,0.00000004403,3556.02,3556.02,0.0,0,0,611.76,1332.94,1332.94,1332.94,9,7,26,9,26,9,26,9,1.03,54.29,54.29,54.29,pumpfun,FezknHjWB5g7e6EgEH9BUuP6Mxet3MheyMjD4AvbJeZx,0,0,0,0,0,0,0,0,0,999783712350807,6,2.889,2.889,0.0,0,35,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
FKyWQhLheykcYGv6Lh8GgAbxjLNZiifjV8rrb8fhpump,BULL,BULL,0.00001441,0.0000001785,14416.98,14416.98,0.0,0,0,5078.15,10898.67,10898.67,10898.67,69,36,174,111,174,111,174,111,79.57,534,534,534,pumpfun,6bV5tVk4BPE5Cz7ZmU6oZrVx15eh4yr1z43vWcmy4G6K,1774955205000,0.3,0,0,0,0,0,0,0,1000000000000000,6,1.568,1.568,0.0,0,285,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
Ev5QyxMuk75PA3fdTvgH3wDcGyHU1LmbKwyL8QThpump,Helios,HELIOS,0.000004248,0.00000005266,4248.86,4248.86,0.0,0,0,90.2,719.15,4195.69,60737.67,0,2,3,13,50,56,563,534,-4.89,-31.7,-49.67,78.69,pumpfun,CJXAAsXmE3sRDG6eEUJKH3wCwEHjjfxL33CfATTTuwYP,1774898659000,16.0,1,1,0,0,2,0,0,999954060587028,6,0.231,1.054,0.0,0,1097,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
D5ruM2tJ3ixnRxRzcERsQp8j6hp34fQRMFMRGwWhpump,Real Life Fantastic Four,Fantastic4,0.000009365,0.0000001161,9365.66,9365.66,0.0,0,0,9.8,665.11,7572.03,67958.34,1,0,11,8,95,68,842,624,0.65,-6.75,-35.4,214,pumpfun,AVXi8qFG32qN7PFPVYHQry2vviUzLorZiDpRgmp1cQP7,1774893387000,17.4,0,1,0,0,1,0,0,1000000000000000,6,1.375,1.349,0.0,0,1466,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
H4NZ7QyfHKtqp84hZotsgrTbs7B1BkTNWzceLVHhpump,Flight GIFs,FLIGHT,0.000009632,0.0000001194,9632.68,9632.68,0.0,0,0,65.42,641.26,4150.09,65540.01,3,1,5,8,44,33,571,494,2.29,-17.93,-2.54,10.8,pumpfun,4Wkumk2yS4apoLidtEKnWaKVy7ZPR4ej2u3Se3F4DQD6,1774734226000,61.6,0,1,0,0,1,0,0,999987713435510,6,0.625,1.156,0.0,0,1065,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
DyVZZKo3CgcbeWctS1gqgxVRsVkVsnpYaE99Qkphpump,Nazi dog,Nazidog,0.000003601,0.00000004480,3601.18,3601.18,0.0,0,0,0,200.64,4630.23,99194.2,0,0,1,5,64,61,1279,1080,0,-12.22,-40.34,38.03,pumpfun,BRF9PfLzmp4MFJqdFV8Ur47ydJbvWzyQpAwmUnXnKEzQ,1774899848000,15.6,0,1,0,0,1,0,0,999739610120951,6,0.2,1.184,0.0,0,2359,2026-03-31T11:22:30.212249+00:00,1,zero_liquidity|pump_fun_dead
